日期,预测值_x,真实值_x,误差_x,标签,真实值_y,预测值_y,误差_y
10/12/16,611.7,635.01,23.309999999999945,0,1256.5,1269.7486042908538,13.248604290853791
10/13/16,614.79,635.96,21.170000000000073,0,1261.05,1265.1968027091211,4.146802709121175
10/14/16,617.66,634.02,16.360000000000014,0,1251.75,1262.141791044776,10.391791044776028
10/15/16,620.01,637.94,17.930000000000064,1,,,
10/16/16,622.56,641.42,18.860000000000014,1,,,
10/17/16,625.24,638.97,13.730000000000018,0,1254.8,1253.183,1.6169999999999618
10/18/16,627.4,636.29,8.889999999999986,0,1258.2,1250.9521276595747,7.247872340425374
10/19/16,629.07,629.25,0.17999999999994998,0,1269.05,1249.5586193745232,19.491380625476722
10/20/16,629.85,627.72,2.1299999999999955,0,1271.65,1249.8565263452467,21.79347365475337
10/21/16,630.41,631.92,1.509999999999991,0,1266.05,1250.401842242958,15.648157757041872
10/22/16,631.31,655.48,24.170000000000073,1,,,
10/23/16,634.38,653.25,18.870000000000005,1,,,
10/24/16,636.98,651.39,14.409999999999968,0,1265.55,1245.8062679700981,19.74373202990182
10/25/16,639.2,655.31,16.1099999999999,0,1269.4,1246.3051727127238,23.094827287276303
10/26/16,641.58,651.45,9.870000000000005,0,1270.5,1247.1544312835038,23.345568716496246
10/27/16,643.43,682.22,38.79000000000008,0,1266.25,1247.9673342441367,18.282665755863263
10/28/16,647.76,687.68,39.91999999999996,0,1273.0,1248.153804610672,24.84619538932793
10/29/16,652.21,685.91,33.69999999999993,1,,,
10/30/16,656.19,698.0,41.809999999999945,1,,,
10/31/16,660.85,702.0,41.14999999999998,0,1272.0,1245.537012987013,26.462987012987014
11/1/16,665.48,697.01,31.529999999999973,0,1288.45,1246.847765614703,41.60223438529715
11/2/16,669.41,733.33,63.92000000000007,0,1303.75,1249.7407867179777,54.0092132820223
11/3/16,675.81,686.17,10.360000000000014,0,1301.0,1253.8339200673017,47.16607993269827
11/4/16,678.28,683.69,5.410000000000082,0,1302.8,1257.1532178349362,45.64678216506377
11/5/16,680.4,704.79,24.389999999999986,1,,,
11/6/16,683.88,712.0,28.120000000000005,1,,,
11/7/16,687.63,709.96,22.33000000000004,0,1283.05,1258.0154339440694,25.034566055930554
11/8/16,691.01,708.97,17.960000000000036,0,1282.35,1259.4152174007565,22.934782599243363
11/9/16,694.1,720.93,26.829999999999927,0,1281.4,1260.5612439687052,20.838756031294906
11/10/16,697.79,721.5,23.710000000000036,0,1267.5,1261.475415601138,6.024584398862089
11/11/16,701.29,715.45,14.160000000000082,0,1236.45,1261.0511380395242,24.60113803952413
11/12/16,704.19,703.71,0.4800000000000182,1,,,
11/13/16,706.16,702.28,3.8799999999999955,1,,,
11/14/16,707.93,706.46,1.4699999999999136,0,1213.6,1256.0260502591843,42.42605025918442
11/15/16,709.84,710.91,1.0699999999999363,0,1226.95,1251.23491831712,24.284918317119946
11/16/16,711.9,711.73,0.16999999999995907,0,1229.2,1248.0701295977171,18.870129597717096
11/17/16,713.89,736.96,23.07000000000005,0,1226.75,1245.385453816986,18.635453816986
11/18/16,717.25,747.52,30.269999999999982,0,1211.0,1242.7410229450595,31.741022945059512
11/19/16,721.03,748.98,27.950000000000045,1,,,
11/20/16,724.69,729.06,4.369999999999891,1,,,
11/21/16,727.04,738.53,11.490000000000009,0,1214.25,1236.6149415384616,22.364941538461608
11/22/16,729.78,736.97,7.190000000000055,0,1212.25,1233.5688061312412,21.318806131241217
11/23/16,732.29,741.63,9.340000000000032,0,1185.35,1230.6331630036138,45.283163003613936
11/24/16,734.93,737.45,2.5200000000000955,0,1186.1,1225.9279940447623,39.82799404476236
11/25/16,737.2,735.64,1.5600000000000591,0,1187.7,1221.6608833683879,33.96088336838784
11/26/16,739.25,733.67,5.580000000000041,1,,,
11/27/16,741.1,727.96,13.139999999999986,1,,,
11/28/16,742.56,727.31,15.25,0,1187.0,1214.8625720620844,27.862572062084382
11/29/16,743.91,732.71,11.199999999999932,0,1186.55,1211.337300918072,24.787300918072106
11/30/16,745.45,742.69,2.759999999999991,0,1178.1,1208.0595442736446,29.959544273644724
