日期,标签,真实值,预测值,误差
1/26/17,0,1189.7,1140.8823912896469,48.81760871035317
1/27/17,0,1184.85,1141.7365658009955,43.11343419900436
1/30/17,0,1192.8,1139.823364429113,52.976635570886856
1/31/17,0,1212.8,1140.8949920993732,71.90500790062674
2/1/17,0,1203.65,1142.7494523034527,60.90054769654739
2/2/17,0,1221.95,1144.1080543000776,77.84194569992246
2/3/17,0,1215.2,1146.1347493698238,69.06525063017625
2/6/17,0,1226.75,1145.562292897232,81.18770710276794
2/7/17,0,1231.0,1147.781148455458,83.21885154454208
2/8/17,0,1242.1,1150.0458699283142,92.05413007168568
2/9/17,0,1236.8,1152.6243142120675,84.17568578793248
2/10/17,0,1228.3,1154.8643799791776,73.4356200208224
2/13/17,0,1222.25,1154.7716747716195,67.47832522838053
2/14/17,0,1230.75,1156.4247730053164,74.32522699468359
2/15/17,0,1224.4,1158.3115718737308,66.08842812626926
2/16/17,0,1240.55,1159.8668627273441,80.68313727265581
2/17/17,0,1241.95,1161.932861831549,80.01713816845108
2/20/17,0,1237.3,1162.307968141135,74.99203185886495
2/21/17,0,1233.2,1164.2214362567643,68.97856374323578
2/22/17,0,1236.65,1165.8952426387252,70.75475736127487
2/23/17,0,1247.9,1167.610779502455,80.2892204975451
2/24/17,0,1253.65,1169.636361915648,84.01363808435212
2/27/17,0,1257.2,1170.3623120474078,86.8376879525922
2/28/17,0,1255.6,1172.667817521007,82.9321824789929
3/1/17,0,1240.4,1174.8156534337684,65.58434656623172
3/2/17,0,1238.1,1176.360356050725,61.73964394927498
3/3/17,0,1226.5,1177.7620770029166,48.73792299708339
3/6/17,0,1230.95,1177.521789490849,53.428210509151086
3/7/17,0,1216.65,1178.683162817797,37.96683718220311
3/8/17,0,1209.2,1179.3286730649183,29.871326935081697
3/9/17,0,1206.55,1179.7062585109552,26.84374148904476
3/10/17,0,1202.65,1179.9818620089973,22.668137991002823
3/13/17,0,1204.2,1179.007318714386,25.19268128561407
3/14/17,0,1204.6,1179.2451715315535,25.354828468446385
3/15/17,0,1198.8,1179.4823880832853,19.317611916714668
3/16/17,0,1229.35,1179.5293047173916,49.82069528260831
3/17/17,0,1229.6,1180.4933150850886,49.106684914911284
3/20/17,0,1232.4,1180.3931429513364,52.00685704866373
3/21/17,0,1241.6,1181.4501070507004,60.149892949299556
3/22/17,0,1249.05,1182.7393522970874,66.31064770291255
3/23/17,0,1247.5,1184.1982376842395,63.30176231576047
3/24/17,0,1247.5,1185.5579318688804,61.94206813111964
3/27/17,0,1257.55,1185.9708415149116,71.57915848508833
3/28/17,0,1257.25,1187.6031447409966,69.64685525900336
3/29/17,0,1251.1,1189.1668243053036,61.933175694696274
3/30/17,0,1248.8,1190.5002105031429,58.2997894968571
3/31/17,0,1244.85,1191.7220178273205,53.12798217267937
4/3/17,0,1247.25,1192.0270623545375,55.22293764546248
4/4/17,0,1257.65,1193.1897382862987,64.46026171370136
4/5/17,0,1245.8,1194.5981505414989,51.2018494585011
4/6/17,0,1252.5,1195.6349274053755,56.86507259462451
4/7/17,0,1266.45,1196.8163772980972,69.63362270190282
4/10/17,0,1250.05,1197.6795443237202,52.37045567627979
4/11/17,0,1252.9,1198.7678883707579,54.13211162924222
4/12/17,0,1274.3,1199.895033484567,74.40496651543299
4/13/17,0,1284.15,1201.5475489900466,82.60245100995348
4/18/17,0,1278.95,1202.2965550334327,76.65344496656735
4/19/17,0,1279.05,1204.0955958417856,74.9544041582144
4/20/17,0,1282.1,1205.8355852431575,76.26441475684237
4/21/17,0,1281.85,1207.5974599465626,74.25254005343731
4/24/17,0,1269.4,1208.8489577453165,60.55104225468358
4/25/17,0,1267.8,1210.2233543931259,57.57664560687408
4/26/17,0,1261.85,1211.5100375005516,50.33996249944835
4/27/17,0,1262.8,1212.6014266957816,50.19857330421837
4/28/17,0,1266.45,1213.6815318832455,52.76846811675455
5/2/17,0,1255.45,1214.2863972305202,41.163602769479894
5/3/17,0,1250.3,1215.1677512213357,35.132248778664234
5/4/17,0,1228.45,1215.8891175162842,12.560882483715886
5/5/17,0,1228.05,1216.0389526278532,12.011047372146777
5/8/17,0,1229.8,1215.8506890356264,13.94931096437358
5/9/17,0,1220.4,1216.0391294992414,4.360870500758665
5/10/17,0,1222.95,1215.9879644171303,6.962035582869703
5/11/17,0,1223.15,1215.9997622214833,7.150237778516839
5/12/17,0,1231.25,1216.015112871917,15.234887128083074
5/15/17,0,1233.3,1215.9142233064229,17.3857766935771
5/16/17,0,1234.2,1216.1802789485014,18.019721051498664
5/17/17,0,1257.4,1216.4589827061488,40.941017293851246
5/18/17,0,1255.9,1217.2762325684146,38.62376743158552
5/19/17,0,1252.0,1218.034081633685,33.96591836631501
5/22/17,0,1258.85,1218.4129684976497,40.43703150235024
5/23/17,0,1260.2,1219.2236241967696,40.97637580323044
5/24/17,0,1252.55,1220.0414273464517,32.5085726535483
5/25/17,0,1256.95,1220.6608804720759,36.289119527924186
5/26/17,0,1265.05,1221.3617652776106,43.688234722389325
5/30/17,0,1262.7,1221.9005091462318,40.79949085376825
5/31/17,0,1266.2,1222.7245714684643,43.47542853153573
6/1/17,0,1264.85,1223.6037973474156,41.246202652584316
6/2/17,0,1274.95,1224.4278891164306,50.52211088356944
6/5/17,0,1279.95,1225.2809981573937,54.66900184260635
6/6/17,0,1293.5,1226.4163551326471,67.08364486735286
6/7/17,0,1291.0,1227.8191408988434,63.18085910115656
6/8/17,0,1273.1,1229.1287503285278,43.97124967147215
6/9/17,0,1266.55,1230.0160630369157,36.533936963084216
6/12/17,0,1266.4,1230.6325045966637,35.7674954033364
6/13/17,0,1262.0,1231.3522769257984,30.647723074201622
6/14/17,0,1275.5,1231.9584780775297,43.54152192247034
6/15/17,0,1254.55,1232.8342660319827,21.715733968017275
6/16/17,0,1255.4,1233.2482886111018,22.15171138889832
6/19/17,0,1248.15,1233.597119313543,14.552880686457002
6/20/17,0,1242.2,1233.866146267738,8.333853732262014
6/21/17,0,1242.5,1234.0046214966283,8.49537850337174
6/22/17,0,1250.8,1234.1455764315283,16.654423568471657
6/23/17,0,1255.7,1234.4516188211328,21.24838117886725
6/26/17,0,1245.25,1234.7913693398289,10.458630660171139
6/27/17,0,1249.55,1234.9755834633288,14.574416536671151
6/28/17,0,1248.0,1235.2417099366855,12.758290063314462
6/29/17,0,1243.5,1235.4702397158972,8.02976028410285
6/30/17,0,1242.25,1235.6041846442115,6.6458153557885
7/3/17,0,1229.25,1235.6638139067754,6.413813906775431
7/4/17,0,1223.75,1235.5136772921605,11.763677292160537
7/5/17,0,1220.3,1235.2593123808854,14.959312380885422
7/6/17,0,1224.9,1234.9439562289604,10.043956228960269
7/7/17,0,1215.65,1234.724352177915,19.07435217791499
7/10/17,0,1211.9,1234.2750094007208,22.375009400720728
7/11/17,0,1211.05,1233.8150912706024,22.765091270602397
7/12/17,0,1218.8,1233.3496271452052,14.54962714520525
7/13/17,0,1218.9,1233.041237171444,14.14123717144389
7/14/17,0,1230.3,1232.741632503311,2.4416325033109842
7/17/17,0,1234.1,1232.5875397827467,1.5124602172531922
7/18/17,0,1240.75,1232.5795597581894,8.170440241810638
7/19/17,0,1242.15,1232.6951499133156,9.454850086684473
7/20/17,0,1238.7,1232.8337659713443,5.866234028655754
7/21/17,0,1248.55,1232.9061896967407,15.643810303259215
7/24/17,0,1255.55,1233.0895226926639,22.460477307336078
7/25/17,0,1254.4,1233.467210845928,20.932789154071997
7/26/17,0,1248.1,1233.8155507686636,14.284449231336339
7/27/17,0,1261.1,1234.0429892353739,27.057010764626057
7/28/17,0,1264.9,1234.49687195865,30.4031280413501
7/31/17,0,1267.55,1234.9616745275412,32.58832547245879
8/1/17,0,1270.95,1235.5195943742856,35.43040562571446
8/2/17,0,1269.6,1236.1254731095162,33.47452689048373
8/3/17,0,1268.1,1236.6946650230575,31.405334976942413
8/4/17,0,1257.7,1237.2256970324593,20.47430296754078
8/7/17,0,1258.0,1237.5444901665483,20.455509833451742
8/8/17,0,1261.8,1237.8897627655854,23.91023723441458
8/9/17,0,1271.05,1238.293331100904,32.756668899095985
8/10/17,0,1284.4,1238.8468682778164,45.55313172218371
8/11/17,0,1286.1,1239.6157575354423,46.48424246455761
8/14/17,0,1282.3,1240.401616364067,41.89838363593299
8/15/17,0,1270.3,1241.1164393483105,29.183560651689504
8/16/17,0,1272.75,1241.6140631383928,31.135936861607206
8/17/17,0,1285.15,1242.1426020578556,43.00739794214451
8/18/17,0,1295.8,1242.8664904145287,52.933509585471256
8/21/17,0,1292.9,1243.7845159043607,49.11548409563943
8/22/17,0,1284.2,1244.6180545202549,39.58194547974517
8/23/17,0,1286.65,1245.291328776518,41.35867122348213
8/24/17,0,1289.0,1245.9914195785113,43.00858042148866
8/25/17,0,1285.3,1246.7160197700448,38.58398022995516
8/29/17,0,1318.65,1247.461103483359,71.18889651664108
8/30/17,0,1308.5,1248.6608263058038,59.839173694196234
8/31/17,0,1311.75,1249.6714849969687,62.07851500303127
9/1/17,0,1320.4,1250.7148603545324,69.68513964546764
9/4/17,0,1333.1,1251.975305158352,81.12469484164785
9/5/17,0,1335.55,1253.3367805687237,82.21321943127623
9/6/17,0,1337.85,1254.7109754686485,83.13902453135142
9/7/17,0,1343.5,1256.0952559629175,87.40474403708254
9/8/17,0,1346.25,1257.5423984830015,88.70760151699847
9/11/17,0,1334.2,1259.1594674822666,75.04053251773348
9/12/17,0,1326.5,1260.424019207932,66.0759807920681
9/13/17,0,1327.55,1261.543618278084,66.00638172191589
9/14/17,0,1324.55,1262.658578967049,61.89142103295103
9/15/17,0,1322.85,1263.7064356230958,59.14356437690412
9/18/17,0,1312.1,1264.9045784354055,47.195421564594426
9/19/17,0,1309.6,1265.7335096234403,43.86649037655957
9/20/17,0,1311.3,1266.508761996083,44.79123800391699
9/21/17,0,1292.1,1267.2958869503884,24.804113049611487
9/22/17,0,1294.8,1267.7779055214069,27.02209447859309
9/25/17,0,1293.3,1268.5105700641018,24.78942993589817
9/26/17,0,1300.05,1268.9959562821484,31.054043717851528
9/27/17,0,1282.55,1269.5744684163487,12.975531583651218
9/28/17,0,1283.35,1269.881076601928,13.468923398071865
9/29/17,0,1283.1,1270.1943993601096,12.905600639890281
10/2/17,0,1273.7,1270.728427866661,2.971572133339123
10/3/17,0,1271.25,1270.8874329054665,0.3625670945334605
10/4/17,0,1274.25,1271.0077717741874,3.242228225812596
10/5/17,0,1274.5,1271.1703168075144,3.329683192485618
10/6/17,0,1261.8,1271.3339891415774,9.533989141577422
10/9/17,0,1278.75,1271.5411795937741,7.208820406225868
10/10/17,0,1291.4,1271.7611411226214,19.638858877378652
10/11/17,0,1289.25,1272.1607641269936,17.089235873006373
10/12/17,0,1290.25,1272.52284850266,17.727151497339946
10/13/17,0,1299.6,1272.8933084464056,26.706691553594283
10/16/17,0,1303.3,1273.6296689546625,29.670331045337434
10/17/17,0,1284.75,1274.1736937448416,10.576306255158443
10/18/17,0,1280.2,1274.4451499946592,5.754850005340813
10/19/17,0,1286.4,1274.648117193562,11.751882806438061
10/20/17,0,1281.2,1274.9349155810728,6.265084418927245
10/23/17,0,1274.9,1275.3908040233641,0.49080402336403495
10/24/17,0,1276.45,1275.5069003408587,0.9430996591413532
10/25/17,0,1275.0,1275.64301320711,0.6430132071100161
10/26/17,0,1273.75,1275.7571144063547,2.007114406354731
10/27/17,0,1266.45,1275.8524661444073,9.402466144407299
10/30/17,0,1272.0,1276.091583454512,4.09158345451192
10/31/17,0,1270.15,1276.157597717448,6.007597717447879
11/1/17,0,1277.05,1276.197538965897,0.8524610341030439
11/2/17,0,1279.2,1276.3310493565996,2.868950643400467
11/3/17,0,1267.2,1276.4917879965242,9.291787996524135
11/6/17,0,1270.9,1276.732352535532,5.832352535531982
11/7/17,0,1275.6,1276.7750381990897,1.1750381990898404
11/8/17,0,1284.0,1276.8805993801104,7.119400619889575
11/9/17,0,1284.8,1277.097077270693,7.70292272930692
11/10/17,0,1284.3,1277.3210468178843,6.978953182115674
11/13/17,0,1277.95,1277.7798460447589,0.17015395524117594
11/14/17,0,1274.6,1277.9044397477226,3.304439747722654
11/15/17,0,1282.2,1277.98309405957,4.216905940430024
11/16/17,0,1280.0,1278.1606808084134,1.8393191915865827
11/17/17,0,1284.35,1278.3070752738558,6.042924726144065
11/20/17,0,1286.2,1278.7534245958614,7.4465754041386845
11/21/17,0,1283.3,1278.9735309618163,4.326469038183632
11/22/17,0,1286.95,1279.1528232469334,7.797176753066651
11/23/17,0,1290.35,1279.3767958536796,10.973204146320313
11/24/17,0,1290.5,1279.6412820098863,10.858717990113746
11/27/17,0,1294.9,1280.1530508497694,14.746949150230648
11/28/17,0,1291.85,1280.4672190727276,11.382780927272279
11/29/17,0,1283.85,1280.7378862099713,3.1121137900286158
11/30/17,0,1280.2,1280.9031038970688,0.703103897068786
12/1/17,0,1275.5,1281.0200394718495,5.520039471849486
12/4/17,0,1273.45,1281.3276292288613,7.877629228861224
12/5/17,0,1266.3,1281.3535513231632,15.05355132316322
12/6/17,0,1263.7,1281.2895165673854,17.589516567385317
12/7/17,0,1255.0,1281.1942715607086,26.194271560708557
12/8/17,0,1250.65,1280.9926596010666,30.342659601066543
12/11/17,0,1247.15,1280.9837154884876,33.83371548848754
12/12/17,0,1240.9,1280.684244906421,39.78424490642101
12/13/17,0,1242.65,1280.3122375330702,37.66223753307008
12/14/17,0,1251.0,1279.9675678861954,28.96756788619541
12/15/17,0,1254.6,1279.730371327681,25.130371327681132
12/18/17,0,1260.6,1279.7705297423859,19.170529742385952
12/19/17,0,1260.35,1279.6506543903793,19.30065439037935
12/20/17,0,1264.55,1279.5297850976822,14.979785097682225
12/21/17,0,1264.55,1279.4618132975268,14.911813297526805
12/27/17,0,1279.4,1279.9563393829744,0.556339382974329
12/28/17,0,1291.0,1280.0617135053003,10.938286494699696
1/2/18,0,1312.05,1280.7588874407836,31.291112559216344
1/3/18,0,1314.9,1281.2631974629644,33.63680253703569
1/4/18,0,1314.5,1281.7954790148697,32.70452098513033
1/5/18,0,1317.15,1282.314970083572,34.835029916428084
1/8/18,0,1319.95,1283.0949693544771,36.8550306455229
1/9/18,0,1311.0,1283.6684062286924,27.331593771307553
1/10/18,0,1319.75,1284.1234300397632,35.62656996023679
1/11/18,0,1323.05,1284.6787602383565,38.37123976164344
1/12/18,0,1326.8,1285.266133422323,41.53386657767692
1/15/18,0,1339.25,1286.1393352390373,53.11066476096266
1/16/18,0,1333.85,1286.9087318542183,46.94126814578158
1/17/18,0,1335.65,1287.6017573824422,48.04824261755789
1/18/18,0,1332.2,1288.3064173223986,43.893582677601444
1/19/18,0,1334.95,1288.959877707803,45.99012229219716
1/22/18,0,1332.6,1289.9030409362556,42.696959063744316
1/23/18,0,1333.4,1290.545592147957,42.854407852043096
1/24/18,0,1353.7,1291.1885440673334,62.51145593266665
1/25/18,0,1354.95,1292.0618418810068,62.88815811899326
1/26/18,0,1353.15,1292.9375082364963,60.21249176350375
1/29/18,0,1343.85,1294.0653480412338,49.78465195876606
1/30/18,0,1344.9,1294.7918776319425,50.10812236805759
1/31/18,0,1345.05,1295.5205421449552,49.52945785504471
2/1/18,0,1341.35,1296.240888878756,45.109111121243814
2/2/18,0,1331.15,1296.9087249134675,34.241275086532596
2/5/18,0,1333.6,1297.7516098472006,35.84839015279931
2/6/18,0,1331.4,1298.3155347527725,33.08446524722763
2/7/18,0,1324.65,1298.8466355610906,25.80336443890951
2/8/18,0,1315.45,1299.2936904681667,16.156309531833358
2/9/18,0,1314.1,1299.630572083578,14.469427916421864
2/12/18,0,1322.3,1300.2573007947833,22.04269920521665
2/13/18,0,1325.35,1300.6620511360377,24.68794886396222
2/14/18,0,1336.25,1301.0959796189272,35.15402038107277
2/15/18,0,1352.45,1301.6466115243343,50.80338847566577
2/16/18,0,1352.1,1302.370864199512,49.72913580048794
2/19/18,0,1346.6,1303.4027963472276,43.19720365277226
2/20/18,0,1339.85,1304.0456110866708,35.80438891332915
2/21/18,0,1330.5,1304.6050798091167,25.89492019088334
2/22/18,0,1328.35,1305.0540876912685,23.29591230873143
2/23/18,0,1327.95,1305.473825456044,22.47617454395595
2/26/18,0,1333.5,1306.2144452598072,27.285554740192765
2/27/18,0,1325.75,1306.6795913272304,19.070408672769645
2/28/18,0,1317.85,1307.054160764679,10.795839235320955
3/1/18,0,1307.75,1307.338223831949,0.411776168050892
3/2/18,0,1322.3,1307.5096648016558,14.79033519834411
3/5/18,0,1320.4,1308.1707144249647,12.22928557503542
3/6/18,0,1331.4,1308.470529884354,22.929470115646154
3/7/18,0,1329.4,1308.885231429926,20.51476857007401
3/8/18,0,1321.0,1309.2734647965929,11.726535203407138
3/9/18,0,1320.6,1309.5675201895467,11.032479810453196
3/12/18,0,1319.15,1310.1934388822126,8.956561117787487
3/13/18,0,1322.75,1310.4587017857245,12.291298214275457
3/14/18,0,1323.55,1310.7591078358805,12.790892164119441
3/15/18,0,1318.75,1311.0644749454698,7.685525054530217
3/16/18,0,1310.1,1311.3159167730887,1.215916773088793
3/19/18,0,1312.4,1311.8160260357622,0.5839739642378845
3/20/18,0,1311.0,1311.993088106729,0.9930881067289192
3/21/18,0,1321.35,1312.1536489104992,9.196351089500695
3/22/18,0,1329.15,1312.420219097151,16.729780902849143
3/23/18,0,1346.6,1312.7645370149664,33.83546298503347
3/26/18,0,1352.4,1313.6297602630868,38.770239736913254
3/27/18,0,1341.45,1314.2038656864033,27.246134313596713
3/28/18,0,1332.45,1314.6582783237945,17.791721676205498
3/29/18,0,1323.85,1315.0151004295788,8.834899570421157
4/3/18,0,1333.45,1315.9805389282417,17.46946107175836
4/4/18,0,1337.3,1316.3367770727948,20.963222927205152
4/5/18,0,1327.7,1316.728612491173,10.971387508827092
4/6/18,0,1331.2,1317.0173699999843,14.182630000015706
4/9/18,0,1331.95,1317.6922956292128,14.257704370787224
4/10/18,0,1338.95,1318.0155081312953,20.934491868704754
4/11/18,0,1350.75,1318.4065741316683,32.34342586833168
4/12/18,0,1341.35,1318.91309941726,22.43690058274001
4/13/18,0,1343.7,1319.3186475125474,24.38135248745266
4/16/18,0,1349.35,1320.1028888976236,29.247111102376266
4/17/18,0,1342.1,1320.578657367625,21.521342632374854
4/18/18,0,1351.45,1320.9759331675712,30.47406683242889
4/19/18,0,1348.6,1321.4624012512563,27.137598748743585
4/20/18,0,1336.75,1321.914898226266,14.835101773734095
4/23/18,0,1324.3,1322.610680352307,1.6893196476928551
4/24/18,0,1328.85,1322.8105167702545,6.039483229745429
4/25/18,0,1321.65,1323.0534955773007,1.403495577300646
4/26/18,0,1320.7,1323.2228110659091,2.5228110659090817
4/27/18,0,1321.5,1323.3811535790232,1.8811535790232483
4/30/18,0,1313.2,1323.911901717541,10.711901717540968
5/1/18,0,1307.1,1323.9895757650118,16.88957576501184
5/2/18,0,1304.2,1324.0070173810645,19.807017381064497
5/3/18,0,1315.05,1323.9964073512783,8.946407351278367
5/4/18,0,1309.4,1324.0915346916797,14.691534691679635
5/8/18,0,1306.6,1324.67532578639,18.075325786390067
5/9/18,0,1313.85,1324.6804120402576,10.83041204025767
5/10/18,0,1318.8,1324.7561983826,5.9561983825999505
5/11/18,0,1324.35,1324.879292110115,0.5292921101151933
5/14/18,0,1319.85,1325.415591481766,5.565591481765978
5/15/18,0,1295.0,1325.5422834353249,30.542283435324862
5/16/18,0,1291.25,1325.4289521227954,34.17895212279541
5/17/18,0,1289.5,1325.2814781489235,35.7814781489235
5/18/18,0,1288.3,1325.1194633717698,36.81946337176987
5/21/18,0,1288.35,1325.3026126248305,36.952612624830635
5/22/18,0,1293.05,1325.1276212802643,32.07762128026434
5/23/18,0,1289.0,1324.9996533530618,35.99965335306183
5/24/18,0,1304.85,1324.8353267574744,19.985326757474468
5/25/18,0,1303.5,1324.8222344811877,21.322234481187706
5/29/18,0,1295.5,1325.3184116153425,29.818411615342484
5/30/18,0,1300.7,1325.2105224281377,24.51052242813762
5/31/18,0,1305.35,1325.153173679715,19.8031736797152
6/1/18,0,1294.6,1325.140393059558,30.540393059558028
6/4/18,0,1295.45,1325.3708800129602,29.920880012960197
6/5/18,0,1292.05,1325.2621992716354,33.21219927163543
6/6/18,0,1300.1,1325.1234691107795,25.023469110779615
6/7/18,0,1297.25,1325.061384618593,27.81138461859291
6/8/18,0,1298.25,1324.9740562698719,26.72405626987188
6/11/18,0,1299.6,1325.2339240749038,25.633924074903916
6/12/18,0,1298.65,1325.1654410101287,26.515441010128598
6/13/18,0,1296.15,1325.089367734035,28.93936773403493
6/14/18,0,1302.75,1324.9916277145585,22.24162771455849
6/15/18,0,1285.25,1324.9554946952085,39.70549469520847
6/18/18,0,1281.55,1325.091864926183,43.54186492618305
6/19/18,0,1276.15,1324.860135575512,48.71013557551191
6/20/18,0,1274.2,1324.5823419753278,50.38234197532779
6/21/18,0,1266.15,1324.290368885792,58.140368885791986
6/22/18,0,1269.15,1323.9295409233,54.77954092329992
6/25/18,0,1268.7,1323.9197846719258,55.21978467192571
6/26/18,0,1260.3,1323.5826956405824,63.28269564058246
6/27/18,0,1254.6,1323.174392525629,68.57439252562904
6/28/18,0,1251.55,1322.7200469039735,71.17004690397357
6/29/18,0,1250.45,1322.2438896704002,71.79388967040018
7/2/18,0,1247.8,1322.0699380809483,74.26993808094835
7/3/18,0,1251.75,1321.5630632873067,69.8130632873067
7/4/18,0,1255.65,1321.0969871611221,65.44698716112202
7/5/18,0,1255.5,1320.670636186034,65.17063618603402
7/6/18,0,1255.35,1320.2478643238412,64.8978643238413
7/9/18,0,1262.05,1320.1215284112025,58.07152841120251
7/10/18,0,1254.0,1319.7582371608673,65.75823716086734
7/11/18,0,1251.4,1319.3287886884325,67.9287886884324
7/12/18,0,1245.9,1318.8815936086569,72.9815936086568
7/13/18,0,1241.7,1318.391767684205,76.69176768420493
7/16/18,0,1241.1,1318.1507904037865,77.05079040378655
7/17/18,0,1232.8,1317.6224780991108,84.82247809911087
7/18/18,0,1224.5,1317.02838288499,92.52838288498992
7/19/18,0,1217.55,1316.369458717619,98.819458717619
7/20/18,0,1228.75,1315.6581987596717,86.90819875967168
7/23/18,0,1224.95,1315.313031762918,90.3630317629179
7/24/18,0,1228.35,1314.6702795524018,86.32027955240187
