预测值,实际值,损失
1245.7001953125,1224.9,2.143310546875
1204.66259765625,1215.65,13.530517578125
1190.08740234375,1211.9,2.121826171875
1233.4898681640625,1211.05,34.4776611328125
1236.7366943359375,1218.8,27.8670654296875
1215.503173828125,1218.9,1.05712890625
1241.3468017578125,1230.3,1.467529296875
1251.2171630859375,1234.1,2.06298828125
1236.051513671875,1240.75,6.0540771484375
1237.6671142578125,1242.15,2.709228515625
1242.19970703125,1238.7,8.5452880859375
1226.330810546875,1248.55,10.02685546875
1248.8446044921875,1255.55,10.898193359375
1248.079833984375,1254.4,23.9066162109375
1246.013427734375,1248.1,1.8787841796875
1242.08837890625,1261.1,5.5521240234375
1230.01806640625,1264.9,40.24755859375
1242.541015625,1267.55,21.0738525390625
1256.4044189453125,1270.95,9.013916015625
1275.5224609375,1269.6,1.394287109375
1322.7911376953125,1268.1,33.9404296875
1280.0552978515625,1257.7,3.364013671875
1229.39794921875,1258.0,18.93115234375
1251.1239013671875,1261.8,13.8126220703125
1252.188720703125,1271.05,8.48779296875
1255.54443359375,1284.4,18.7103271484375
1281.1907958984375,1286.1,3.48095703125
1278.40966796875,1282.3,0.8343505859375
1274.3177490234375,1270.3,4.046630859375
1285.0682373046875,1272.75,34.0201416015625
1282.7257080078125,1285.15,7.0921630859375
1254.123046875,1295.8,22.3682861328125
1299.2935791015625,1292.9,12.1844482421875
1292.9869384765625,1284.2,4.188720703125
1291.0770263671875,1286.65,8.8006591796875
1283.446044921875,1289.0,20.70556640625
1306.1884765625,1285.3,31.54638671875
1283.7435302734375,1318.65,5.35595703125
1318.5257568359375,1308.5,13.9583740234375
1298.1103515625,1311.75,9.220947265625
1296.2109375,1320.4,38.29150390625
1327.16259765625,1333.1,15.8756103515625
1325.2928466796875,1335.55,12.2210693359375
1340.2513427734375,1337.85,1.0263671875
1341.1497802734375,1343.5,5.4339599609375
1372.93212890625,1346.25,20.74072265625
1366.91015625,1334.2,14.404541015625
1330.5684814453125,1326.5,6.039306640625
1337.609130859375,1327.55,2.1180419921875
1304.6778564453125,1324.55,44.3782958984375
1348.51904296875,1322.85,1.168701171875
1329.6229248046875,1312.1,15.8858642578125
1301.4251708984375,1309.6,18.87158203125
1328.104248046875,1311.3,17.4169921875
1292.1064453125,1292.1,5.173095703125
1303.251953125,1294.8,25.5101318359375
1311.0633544921875,1293.3,10.10205078125
1292.044677734375,1300.05,4.67236328125
1303.1158447265625,1282.55,10.10205078125
1296.798095703125,1283.35,21.0057373046875
1273.744384765625,1283.1,25.5880126953125
1297.0308837890625,1273.7,11.933837890625
1283.399658203125,1271.25,7.3680419921875
1253.669677734375,1274.25,15.439208984375
1300.35888671875,1274.5,2.220703125
1295.7374267578125,1261.8,7.0921630859375
1278.90869140625,1278.75,12.87939453125
1287.807861328125,1291.4,5.361083984375
1355.534423828125,1289.25,39.576904296875
1303.778076171875,1290.25,12.375732421875
1295.06982421875,1299.6,10.858154296875
1311.01513671875,1303.3,1.68359375
1306.423583984375,1284.75,0.674072265625
1280.0816650390625,1280.2,22.169921875
1281.0513916015625,1286.4,5.532958984375
1285.4671630859375,1281.2,18.4345703125
1283.0584716796875,1274.9,13.048828125
1295.3529052734375,1276.45,7.8768310546875
1276.40673828125,1275.0,4.17919921875
1257.687744140625,1273.75,20.3648681640625
1289.5272216796875,1266.45,35.029052734375
1231.9144287109375,1272.0,43.7010498046875
1304.31396484375,1270.15,33.8837890625
1296.552001953125,1277.05,1.9276123046875
1253.8582763671875,1279.2,26.244384765625
1279.8740234375,1267.2,5.396484375
1256.1053466796875,1270.9,9.310791015625
1250.3797607421875,1275.6,23.5728759765625
1282.203857421875,1284.0,2.9071044921875
1280.072998046875,1284.8,0.2403564453125
1279.859375,1284.3,22.4423828125
1283.1800537109375,1277.95,10.1343994140625
1281.4298095703125,1274.6,5.794189453125
1257.221923828125,1282.2,26.0869140625
1283.7789306640625,1280.0,7.022705078125
1291.6844482421875,1284.35,7.1661376953125
1297.282470703125,1286.2,19.66650390625
1294.566162109375,1283.3,16.7415771484375
1297.4219970703125,1286.95,14.763671875
1270.320556640625,1290.35,1.3489990234375
1293.1185302734375,1290.5,19.9813232421875
1282.7752685546875,1294.9,0.7999267578125
1303.8995361328125,1291.85,5.484375
1292.5225830078125,1283.85,7.7275390625
1349.826171875,1280.2,41.4185791015625
1282.0289306640625,1275.5,12.830078125
1259.8441162109375,1273.45,13.2642822265625
1288.1422119140625,1266.3,21.156494140625
1288.401123046875,1263.7,9.160888671875
1270.8271484375,1255.0,2.82080078125
1259.8453369140625,1250.65,11.6572265625
1228.766357421875,1247.15,0.994140625
1247.2423095703125,1240.9,2.1219482421875
1246.629638671875,1242.65,8.9888916015625
1251.7164306640625,1251.0,11.2939453125
1251.50390625,1254.6,5.5484619140625
1254.649658203125,1260.6,2.0794677734375
1226.698974609375,1260.35,43.066650390625
1252.1014404296875,1264.55,6.6873779296875
1275.636474609375,1264.55,9.9122314453125
1273.5018310546875,1279.4,4.83203125
1310.6138916015625,1291.0,19.29833984375
1305.5185546875,1312.05,8.0872802734375
1300.7109375,1314.9,1.2611083984375
1289.5645751953125,1314.5,2.1173095703125
1304.5679931640625,1317.15,4.033447265625
1317.3134765625,1319.95,0.788818359375
1322.037841796875,1311.0,10.92431640625
1275.7452392578125,1319.75,24.8250732421875
1325.5948486328125,1323.05,5.2279052734375
1318.816650390625,1326.8,18.4541015625
1354.3154296875,1339.25,29.9140625
1322.3089599609375,1333.85,35.948486328125
1329.25537109375,1335.65,8.8466796875
1362.5755615234375,1332.2,18.234130859375
1323.991943359375,1334.95,12.6220703125
1338.512939453125,1332.6,0.9896240234375
1310.9820556640625,1333.4,14.35205078125
1359.0042724609375,1353.7,28.0028076171875
1380.625,1354.95,3.6788330078125
1340.7117919921875,1353.15,4.2960205078125
1328.0946044921875,1343.85,6.813720703125
1348.3699951171875,1344.9,5.97998046875
1369.15283203125,1345.05,9.2423095703125
1372.595703125,1341.35,5.113037109375
1329.7210693359375,1331.15,8.0645751953125
1337.986083984375,1333.6,6.7783203125
1310.4864501953125,1331.4,44.619384765625
1342.3712158203125,1324.65,1.9801025390625
1329.4482421875,1315.45,14.2869873046875
1298.2357177734375,1314.1,16.0823974609375
1326.875244140625,1322.3,11.9473876953125
1319.029541015625,1325.35,4.90576171875
1340.697998046875,1336.25,6.0228271484375
1359.0390625,1352.45,25.1875
1344.208740234375,1352.1,26.04736328125
1331.3604736328125,1346.6,30.4388427734375
1347.0987548828125,1339.85,25.6783447265625
1340.7137451171875,1330.5,17.771240234375
1354.54150390625,1328.35,26.4400634765625
1343.90234375,1327.95,2.31640625
1322.400390625,1333.5,12.866455078125
1340.267822265625,1325.75,5.0994873046875
1327.189697265625,1317.85,3.501953125
1335.6007080078125,1307.75,6.8121337890625
1310.0694580078125,1322.3,9.6143798828125
1329.578125,1320.4,11.7861328125
1319.92578125,1331.4,2.0377197265625
1358.419189453125,1329.4,29.4176025390625
1327.7918701171875,1321.0,8.2735595703125
1337.5899658203125,1320.6,7.264892578125
1336.4342041015625,1319.15,26.6630859375
1335.9071044921875,1322.75,7.4320068359375
1316.5338134765625,1323.55,8.92578125
1321.226318359375,1318.75,6.37939453125
1325.1424560546875,1310.1,5.775634765625
1317.4813232421875,1312.4,15.4998779296875
1313.3873291015625,1311.0,9.5140380859375
1285.5396728515625,1321.35,1.992431640625
1317.2625732421875,1329.15,18.3082275390625
1355.466552734375,1346.6,28.7149658203125
1352.0125732421875,1352.4,23.1854248046875
1360.7470703125,1341.45,10.5784912109375
1363.0289306640625,1332.45,25.43212890625
1307.486083984375,1323.85,46.267578125
1305.2784423828125,1333.45,2.015380859375
1355.8590087890625,1337.3,24.3714599609375
1338.4747314453125,1327.7,1.672119140625
1335.05029296875,1331.2,2.2069091796875
1337.8809814453125,1331.95,5.186279296875
1326.84130859375,1338.95,3.1312255859375
1343.4461669921875,1350.75,5.104248046875
1366.7188720703125,1341.35,0.1822509765625
1342.4796142578125,1343.7,2.60302734375
1350.3287353515625,1349.35,16.2193603515625
1331.08984375,1342.1,0.433837890625
1355.890380859375,1351.45,16.2811279296875
1375.540283203125,1348.6,15.3988037109375
1350.748046875,1336.75,6.58544921875
1340.588134765625,1324.3,5.51904296875
1329.1224365234375,1328.85,4.31787109375
1361.112548828125,1321.65,0.8187255859375
1329.6453857421875,1320.7,1.561767578125
1315.6953125,1321.5,7.93798828125
1313.0465087890625,1313.2,0.9608154296875
1307.0130615234375,1307.1,7.897705078125
1314.9066162109375,1304.2,21.2415771484375
1312.413818359375,1315.05,16.064208984375
1299.08642578125,1309.4,38.716064453125
1319.3160400390625,1306.6,9.2386474609375
1327.611083984375,1313.85,19.86328125
1325.2021484375,1318.8,21.336669921875
1330.13818359375,1324.35,10.66064453125
1328.060791015625,1319.85,0.39599609375
1303.05029296875,1295.0,24.2584228515625
1310.528076171875,1291.25,29.8861083984375
1307.0443115234375,1289.5,23.9920654296875
1264.9141845703125,1288.3,5.045654296875
1285.4813232421875,1288.35,2.44580078125
1302.763671875,1293.05,27.627685546875
1287.608642578125,1289.0,4.0523681640625
1294.47509765625,1304.85,8.5208740234375
1312.2989501953125,1303.5,15.45458984375
1297.1085205078125,1295.5,9.2373046875
1315.8345947265625,1300.7,0.473388671875
1299.91162109375,1305.35,6.24267578125
1295.0928955078125,1294.6,2.3428955078125
1302.2041015625,1295.45,8.07373046875
1290.0625,1292.05,4.106201171875
1278.1123046875,1300.1,20.28857421875
1283.54833984375,1297.25,11.947265625
1280.9478759765625,1298.25,11.6976318359375
1313.81201171875,1299.6,29.919921875
1303.4697265625,1298.65,18.3450927734375
1285.94873046875,1296.15,21.3641357421875
1294.677978515625,1302.75,4.88916015625
1317.2138671875,1285.25,9.742919921875
1280.2794189453125,1281.55,6.4271240234375
1284.159912109375,1276.15,13.800048828125
1298.4434814453125,1274.2,6.0361328125
1278.339111328125,1266.15,8.8984375
1261.76416015625,1269.15,21.2071533203125
1251.9642333984375,1268.7,24.684814453125
1267.091552734375,1260.3,1.8441162109375
1260.2957763671875,1254.6,6.8685302734375
1273.6373291015625,1251.55,32.03173828125
1233.036865234375,1250.45,3.816650390625
1250.256103515625,1247.8,3.2586669921875
1221.550537109375,1251.75,16.782958984375
1248.7125244140625,1255.65,9.9739990234375
1258.700439453125,1255.5,7.9239501953125
1225.097900390625,1255.35,39.5677490234375
1291.801025390625,1262.05,43.4615478515625
1245.3515625,1254.0,24.197509765625
1247.0286865234375,1251.4,23.40771484375
1296.9862060546875,1245.9,42.8023681640625
1243.225341796875,1241.7,9.6112060546875
1258.3990478515625,1241.1,10.616943359375
1236.14453125,1232.8,0.006591796875
1240.1510009765625,1224.5,0.673583984375
1197.0286865234375,1217.55,29.226806640625
1227.4049072265625,1228.75,19.0712890625
1232.5440673828125,1224.95,21.853759765625
1226.94091796875,1228.35,7.3048095703125
1228.723876953125,1231.5,15.872314453125
1231.02099609375,1228.25,17.386474609375
1237.90087890625,1223.95,10.391357421875
1233.23779296875,1223.8,4.848876953125
1233.368408203125,1220.95,20.3367919921875
1246.653564453125,1219.0,1.83984375
1236.8201904296875,1215.45,18.2359619140625
1217.3046875,1216.3,2.8729248046875
1239.81103515625,1209.65,36.3988037109375
1198.090087890625,1212.35,0.5408935546875
1255.353759765625,1209.55,71.1683349609375
1219.801513671875,1214.35,8.5621337890625
1214.7718505859375,1214.4,1.88232421875
1217.8504638671875,1200.35,4.9005126953125
1177.896240234375,1197.0,4.5487060546875
1212.5626220703125,1182.0,22.9801025390625
1153.215087890625,1180.4,33.5745849609375
1165.0428466796875,1178.4,12.866943359375
1173.896484375,1184.35,5.9443359375
1192.3604736328125,1190.95,2.5364990234375
1174.970458984375,1196.65,1.97607421875
1179.732177734375,1192.35,1.797607421875
1192.83056640625,1197.7,5.5054931640625
1213.6092529296875,1212.25,16.7447509765625
1234.6060791015625,1204.2,24.53662109375
1193.6590576171875,1197.3,11.2593994140625
1203.484619140625,1202.45,4.4959716796875
1170.0802001953125,1200.05,1.294677734375
1191.37841796875,1190.85,8.5819091796875
1198.6109619140625,1196.7,20.922607421875
1184.31640625,1205.15,19.658935546875
1213.703125,1198.9,8.5013427734375
1206.798828125,1196.6,7.4383544921875
1195.965087890625,1189.85,1.5960693359375
1161.976806640625,1195.6,0.422119140625
1207.1617431640625,1209.8,0.3848876953125
1216.015380859375,1201.95,27.546630859375
1226.5906982421875,1201.9,16.8184814453125
1222.2454833984375,1200.2,11.483642578125
1214.4276123046875,1203.3,0.12890625
1218.9141845703125,1208.35,3.199462890625
1226.24169921875,1198.7,9.1806640625
1189.1903076171875,1202.75,8.1605224609375
1249.087890625,1201.9,74.502685546875
1217.474609375,1194.25,23.1417236328125
1177.353759765625,1185.4,18.640625
1199.9512939453125,1187.25,27.7127685546875
1191.9498291015625,1189.35,12.3680419921875
1201.6666259765625,1204.7,11.56396484375
1160.937744140625,1201.2,44.5662841796875
1168.9378662109375,1203.45,1.4022216796875
1200.210693359375,1203.8,17.1624755859375
1206.0369873046875,1186.95,0.8905029296875
1174.439453125,1185.55,5.33984375
1204.310546875,1188.6,20.5048828125
1224.1031494140625,1205.55,25.2967529296875
1215.251953125,1219.75,9.111572265625
1229.630859375,1229.95,10.1614990234375
1218.8348388671875,1230.7,10.8603515625
1230.0545654296875,1229.05,15.2235107421875
1220.354248046875,1223.0,0.7542724609375
1231.6328125,1227.85,19.4012451171875
1215.6678466796875,1222.3,1.775634765625
1219.7108154296875,1235.95,0.86962890625
1235.3206787109375,1230.55,10.6962890625
1222.791015625,1230.8,2.0582275390625
1210.65771484375,1233.85,11.44873046875
1248.217041015625,1230.8,21.0328369140625
1229.8348388671875,1225.4,17.87255859375
1254.9393310546875,1214.95,0.7850341796875
1231.1553955078125,1231.15,19.8505859375
1239.0877685546875,1232.1,0.154541015625
1241.1673583984375,1232.25,4.6109619140625
1257.7890625,1231.6,4.3980712890625
1219.001220703125,1229.95,11.082275390625
1208.476806640625,1224.15,19.9884033203125
1223.772216796875,1211.4,3.298095703125
1184.4713134765625,1205.55,0.073974609375
1201.4835205078125,1202.1,4.621826171875
1265.6488037109375,1203.25,77.0352783203125
1217.5379638671875,1211.85,3.015625
1194.7940673828125,1222.4,1.0904541015625
1244.138427734375,1221.6,2.1756591796875
1186.4232177734375,1223.0,23.7232666015625
1215.9976806640625,1226.1,14.9947509765625
1217.2569580078125,1227.05,5.38671875
1208.2060546875,1223.65,12.136962890625
1188.849853515625,1223.4,35.785888671875
1227.30615234375,1221.2,6.719482421875
1227.734375,1213.25,14.23681640625
1222.333984375,1226.25,9.729736328125
1233.381103515625,1217.55,11.3406982421875
1228.251220703125,1230.3,21.4696044921875
1235.5654296875,1240.3,3.532958984375
1239.8597412109375,1235.9,9.3519287109375
1183.7752685546875,1242.55,48.1826171875
1254.72509765625,1243.3,5.09130859375
1232.613525390625,1245.35,11.4049072265625
1249.916748046875,1245.3,7.1767578125
1266.693115234375,1245.75,16.874755859375
1220.965087890625,1242.75,15.7000732421875
1259.6961669921875,1235.35,20.68408203125
1235.0048828125,1241.65,1.3345947265625
1238.530029296875,1246.3,16.507568359375
1240.97509765625,1255.0,6.238525390625
1278.0123291015625,1259.75,28.3485107421875
1259.4010009765625,1258.15,1.212890625
1253.1962890625,1268.0,0.6514892578125
1279.6251220703125,1279.0,7.8760986328125
1294.28271484375,1282.9,0.723388671875
1283.754150390625,1290.45,5.5357666015625
1315.568359375,1279.9,18.957275390625
1262.696044921875,1292.2,10.2509765625
1291.0677490234375,1286.45,10.6788330078125
1289.8837890625,1288.6,4.2073974609375
1284.6248779296875,1291.9,25.223876953125
1294.61767578125,1288.95,19.9302978515625
1293.7474365234375,1292.75,10.8804931640625
1300.44189453125,1294.4,18.219970703125
1297.7197265625,1292.3,0.4779052734375
1300.881103515625,1290.7,7.0968017578125
1296.01318359375,1284.2,6.3936767578125
1276.6907958984375,1279.55,7.56005859375
1254.8544921875,1282.1,27.748291015625
1280.848876953125,1279.8,10.0032958984375
1265.5145263671875,1283.7,7.332275390625
1295.20068359375,1293.9,7.75146484375
1285.6004638671875,1302.15,3.0926513671875
1296.6053466796875,1307.55,0.6578369140625
1311.1370849609375,1310.7,3.0704345703125
1329.8699951171875,1323.25,18.08251953125
1283.9654541015625,1318.7,48.275390625
1327.38525390625,1312.15,3.8685302734375
1309.400390625,1314.2,0.8646240234375
1322.1497802734375,1312.4,6.232666015625
1299.8271484375,1310.0,16.3616943359375
1319.44970703125,1314.85,10.9317626953125
1298.135986328125,1306.4,10.1588134765625
1301.2265625,1310.0,7.2889404296875
1294.139404296875,1312.8,19.8951416015625
1337.9876708984375,1311.45,0.5660400390625
1306.654541015625,1316.55,11.30322265625
1326.781494140625,1325.5,9.5540771484375
1341.527587890625,1334.15,12.50537109375
1326.5751953125,1343.75,11.9888916015625
1365.4132080078125,1331.25,12.9718017578125
1331.985107421875,1329.05,11.875
1327.3536376953125,1331.05,10.46240234375
1339.5458984375,1325.05,18.7152099609375
1353.6005859375,1322.85,30.948974609375
1319.860107421875,1319.15,15.3717041015625
1299.76513671875,1311.95,33.2840576171875
1332.2930908203125,1285.4,4.7384033203125
1282.3013916015625,1283.8,20.6002197265625
1347.5908203125,1285.85,39.233154296875
1294.4241943359375,1285.3,7.103759765625
1278.9075927734375,1296.75,23.8941650390625
1314.8582763671875,1292.75,2.273193359375
1298.913818359375,1297.05,9.5140380859375
1298.9798583984375,1306.95,19.379638671875
1287.905029296875,1295.55,13.39208984375
1283.9393310546875,1303.5,12.3843994140625
1373.1002197265625,1305.6,84.2105712890625
1330.5902099609375,1307.7,1.2991943359375
1319.47021484375,1303.7,1.6494140625
1373.555908203125,1309.6,84.466064453125
1305.6109619140625,1311.3,10.701416015625
1312.51171875,1319.55,12.483154296875
1328.691162109375,1316.3,3.4127197265625
1309.3284912109375,1309.7,7.4783935546875
1292.3394775390625,1295.15,40.1129150390625
1364.217529296875,1295.4,83.6778564453125
1295.572509765625,1293.5,6.4783935546875
1290.893310546875,1290.3,2.6578369140625
1292.778564453125,1290.45,1.4267578125
1349.474609375,1283.15,34.467041015625
1346.7467041015625,1288.45,39.0391845703125
1304.9012451171875,1300.0,13.6131591796875
1302.92626953125,1303.0,9.962646484375
1274.2325439453125,1305.45,1.0467529296875
1291.19677734375,1298.8,4.8812255859375
1311.22509765625,1294.3,10.942626953125
1283.1109619140625,1285.65,7.8675537109375
1303.001708984375,1276.35,31.7098388671875
1278.773681640625,1275.85,2.3143310546875
1289.2384033203125,1275.7,8.8702392578125
1240.8599853515625,1269.5,34.7457275390625
1274.77587890625,1271.65,5.0029296875
1266.281982421875,1280.8,20.1837158203125
1281.4654541015625,1284.2,5.387939453125
1268.660888671875,1279.5,8.5860595703125
1272.4251708984375,1282.3,7.994384765625
1290.8033447265625,1283.8,16.878662109375
1274.2235107421875,1270.95,25.55908203125
1249.1312255859375,1278.55,29.3177490234375
1279.2864990234375,1281.2,4.9849853515625
1292.16455078125,1285.2,6.4462890625
1281.62451171875,1286.1,21.0771484375
1281.0870361328125,1287.1,6.384765625
1273.09130859375,1295.6,3.977783203125
1297.3653564453125,1298.4,19.21533203125
1306.608154296875,1299.1,2.127685546875
1317.0604248046875,1291.7,20.6712646484375
1305.2783203125,1280.8,27.9365234375
1281.6046142578125,1276.85,16.5562744140625
1274.8209228515625,1271.15,8.2880859375
1281.227783203125,1273.8,7.2464599609375
1256.1793212890625,1283.65,15.479736328125
1279.5032958984375,1282.5,21.6485595703125
1296.07666015625,1278.3,20.16357421875
1280.770263671875,1281.65,13.66064453125
1292.992919921875,1280.95,6.8245849609375
1275.7938232421875,1295.55,22.6578369140625
1276.011962890625,1317.1,15.4306640625
1314.505859375,1324.25,8.3616943359375
1340.1055908203125,1335.05,26.684326171875
1357.314208984375,1335.5,24.66259765625
1364.81640625,1340.65,20.6248779296875
1363.54248046875,1328.6,25.291015625
1349.2174072265625,1324.3,22.579833984375
1322.5203857421875,1332.35,10.7625732421875
1294.0958251953125,1335.9,25.759521484375
1368.7130126953125,1351.25,0.2684326171875
1336.637451171875,1341.3,5.3194580078125
1346.2191162109375,1341.35,5.5809326171875
1333.7215576171875,1344.05,7.9332275390625
1337.524169921875,1379.5,16.75048828125
1383.868408203125,1397.15,9.49365234375
1382.5797119140625,1405.7,21.85595703125
1385.7957763671875,1431.4,28.2364501953125
1437.05517578125,1403.95,6.8870849609375
1477.712158203125,1402.5,89.496337890625
1394.4805908203125,1409.0,15.5701904296875
1399.222412109375,1390.1,8.25
1389.67626953125,1391.05,16.0277099609375
1393.697021484375,1413.5,3.6705322265625
1424.760986328125,1414.9,26.8154296875
1404.2164306640625,1388.65,2.966552734375
1421.742919921875,1400.1,19.9703369140625
1398.620849609375,1391.55,13.719482421875
1361.5020751953125,1408.3,1.10888671875
1387.3148193359375,1413.75,29.3175048828125
1410.714111328125,1407.6,2.7548828125
1421.14990234375,1412.4,19.9005126953125
1407.453857421875,1409.85,24.1982421875
1416.2015380859375,1410.35,13.416748046875
1406.96484375,1417.45,18.214111328125
1433.3046875,1439.7,13.3646240234375
1439.6480712890625,1427.75,7.04296875
1455.558349609375,1425.55,34.8385009765625
1405.064208984375,1426.95,35.54345703125
1435.461181640625,1416.1,6.6376953125
1398.294921875,1420.4,42.3077392578125
1431.094970703125,1419.05,0.060302734375
1379.830810546875,1425.9,0.5662841796875
